z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
0.87235	5582.45923	62.27238	55.03610	4.78554	0.67461	0.69313	0.45265	1251766002.21091	0.04538	0.89798	0.42850	0.45814	0.53691	0.13417	13.12705
0.06733	303.03523	6.66482	5.39590	0.71466	0.02918	1.24396	4.63285	1251761538.93179	-0.22224	-0.22990	0.15462	-0.53191	-0.07732	-0.07343	14.79079
0.46526	2599.03342	19.36609	15.17171	5.48043	-0.69745	0.87879	1.96341	1251821650.66773	0.03249	0.02439	-0.03380	-0.29487	0.64209	-0.33660	8.98769
0.83613	5298.24505	65.98290	64.98526	6.27177	0.11080	0.51052	5.79638	1251768898.10775	-0.37239	0.19864	-0.74950	-0.47916	-0.17434	0.13976	9.06209
0.24278	1218.95680	17.84484	8.37791	3.81366	1.03432	1.12774	1.21509	1251779362.63610	-0.41491	0.47480	-0.54620	0.46654	-0.26798	0.24425	8.23077
0.96894	6355.03167	65.43713	61.78730	0.59482	0.97974	0.43878	4.19482	1251824505.22864	0.49559	-0.23879	-0.73677	0.29444	-0.34447	0.37652	8.46101
0.87127	5573.90866	67.50803	56.85693	1.51244	-1.18330	0.38322	5.76270	1251813839.11851	0.38505	-0.48725	0.06295	-0.09291	0.09508	-0.05615	9.19602
0.98402	6477.50536	60.21582	52.31457	0.18851	-0.02786	0.62376	3.21293	1251794906.16540	-0.20416	-0.01818	-0.44028	0.00950	0.36422	0.31336	8.55358
0.48725	2746.62711	28.89873	19.51536	5.23097	0.60369	0.23248	5.18611	1251785302.26316	-0.11317	0.12499	0.02213	0.27420	-0.08549	-0.03360	13.44806
0.28928	1489.01127	19.11364	14.61346	1.44947	0.98829	0.56461	5.85502	1251794548.51090	-0.46514	-0.00484	0.63736	0.06266	0.04945	0.18292	17.42101
0.66925	4032.24856	75.27752	57.10096	0.40381	0.78769	0.44590	5.46966	1251830165.24006	0.00134	0.04050	0.02752	0.16744	-0.01040	0.37933	12.99635
0.53221	3053.82419	44.13935	30.76882	4.83436	-0.12577	0.46697	5.75385	1251774503.74423	-0.30712	-0.03286	0.24851	0.13593	0.21635	0.25059	14.37173
0.31220	1625.90372	74.13306	46.72792	2.67314	0.53729	1.49300	3.95912	1251803740.09452	-0.76318	0.03531	0.10347	-0.67147	0.42976	-0.21801	13.50218
0.16118	771.67442	19.79057	10.96202	5.51295	1.41289	0.75551	0.53327	1251816085.31534	0.12345	0.19504	-0.00978	-0.14640	0.33026	-0.40028	20.74120
0.50029	2834.95918	25.98167	19.25682	5.41441	0.10491	0.51585	2.74786	1251826402.14192	0.06623	-0.06905	0.07549	-0.04427	-0.16697	-0.17500	9.66006
0.28322	1453.20226	19.87209	7.96632	2.88641	-1.27931	0.39375	1.95952	1251834549.63785	0.00062	0.00042	0.00010	-0.17269	0.04276	0.08916	10.54359
0.11410	530.13970	11.95860	8.07967	3.59985	0.02826	0.34369	1.65380	1251825727.95081	0.41533	-0.20347	0.17651	0.44079	0.28886	-0.04421	19.75919
0.42805	2353.62861	12.96301	11.18907	2.67260	-1.08232	0.29152	5.99666	1251787607.00201	-0.48783	-0.14848	-0.09909	-0.01066	-0.13866	0.17591	10.05895
0.62761	3728.61559	42.33428	34.52835	2.06081	-0.07015	0.75085	4.68796	1251790509.86240	-0.05100	0.09864	-0.17437	0.19885	0.30545	0.02057	8.62387
0.09350	428.50917	9.82114	7.05391	2.03312	-0.61938	1.21597	5.75300	1251816995.31960	0.39491	-0.15871	-0.19505	0.58448	0.50712	0.20363	12.47507
0.41449	2265.53554	65.71355	32.98694	5.06153	-0.08592	0.77264	2.02869	1251755607.99567	-0.16530	0.10793	0.14802	-0.23144	-0.63710	0.25088	10.32574
0.38196	2057.24765	30.71281	23.22791	3.86349	-0.58660	0.57658	4.22226	1251829756.10319	-0.46797	0.38976	0.06530	-0.09541	-0.35184	0.52847	9.62011
0.33610	1771.24772	28.96438	27.28008	0.65170	-0.94680	1.55942	3.81842	1251765278.22884	0.28112	0.08495	-0.59289	-0.06482	0.03588	-0.10099	10.83939
0.38275	2062.26989	61.15893	20.45234	2.97081	0.09274	0.57254	1.12035	1251794352.25374	-0.69065	-0.12759	0.50109	0.04353	-0.36646	0.08483	18.13034
0.32839	1724.11311	32.12315	20.41880	5.52814	0.12758	0.58460	3.39782	1251815018.24248	0.00116	0.00672	-0.00704	-0.07852	0.57382	0.07143	13.82471
0.45197	2510.78824	68.20805	57.56302	1.42560	0.88867	1.40256	4.37924	1251820821.74719	-0.55281	0.51343	0.40224	-0.18500	-0.34433	0.37350	8.27155
0.45788	2549.95609	78.47881	46.65286	5.84212	-0.76397	0.06524	2.91492	1251819763.64043	-0.06802	0.04221	0.22525	-0.09472	-0.02290	0.03042	33.77549
0.48312	2718.79096	52.31220	45.30441	0.43855	0.81902	0.53128	1.52139	1251808776.27911	0.09693	0.00484	0.31732	0.00754	-0.07725	0.04649	21.16381
0.60515	3567.10831	45.30881	33.00211	6.00410	-0.27055	0.65827	4.82135	1251828597.88797	0.28130	0.54914	0.54549	-0.13517	0.44347	0.02324	14.63916
0.55976	3245.55533	43.41194	22.96937	1.64462	0.83042	0.56606	4.53200	1251762870.01393	0.27830	0.00678	0.20932	-0.17465	0.05297	-0.06318	8.21499
0.79825	5004.39031	59.50410	50.35552	4.63626	0.87659	0.63376	4.70271	1251783233.55775	0.11085	-0.20173	-0.04450	-0.09124	0.07357	-0.73722	9.61229
0.67475	4072.77480	83.05660	59.99600	6.12102	0.98700	1.26098	2.55107	1251785725.04696	-0.21575	0.03180	-0.09591	0.04108	-0.08911	0.34973	11.11926
0.52972	3036.58321	23.07241	16.43734	3.80888	-0.76098	0.34454	3.52619	1251774709.78336	0.03107	-0.06683	-0.07375	-0.02350	0.26882	-0.03831	8.12405
0.47985	2696.74942	66.55678	18.02172	0.91195	0.68594	0.66973	5.62311	1251792051.80995	0.63069	0.26387	0.52758	-0.87303	-0.21641	0.36838	14.88000
0.18518	899.57322	18.85156	15.87036	2.97717	-0.04544	1.17990	2.55343	1251808302.28237	0.02992	-0.02819	0.05411	-0.08975	-0.01393	-0.15389	10.73465
0.49100	2771.94429	32.82336	19.89383	2.52519	-1.23335	0.99689	1.28240	1251785725.83429	-0.25973	-0.01030	0.01323	-0.00391	-0.00178	0.00203	8.10538
0.17041	820.48106	13.44576	12.69638	5.09356	-0.88855	0.97292	5.46328	1251803908.31163	0.14349	-0.34645	0.59620	0.00415	-0.01725	0.00224	18.80130
0.66435	3996.23558	69.55517	43.38957	4.16159	-0.22554	0.64659	3.19548	1251825769.51272	-0.30722	-0.04453	-0.32289	-0.16153	0.18773	0.50491	8.20014
0.28886	1486.52337	22.82148	22.25034	3.86808	-0.21104	0.87459	0.35116	1251811069.29457	-0.22002	-0.28838	0.15370	0.49974	-0.03317	0.51470	16.28358
0.59224	3474.92508	34.57395	30.01180	2.12685	0.09403	0.64371	1.69243	1251796388.55546	-0.13876	-0.02118	0.42954	0.02808	0.93381	-0.25606	8.66175
0.42552	2337.12117	15.44790	11.34699	1.49574	0.09808	0.53934	3.64805	1251811367.07174	0.13090	0.01374	-0.05585	0.22952	-0.05009	0.54463	9.35634
0.67426	4069.15842	33.24955	33.23774	5.38095	0.24078	0.36388	2.14038	1251817990.90872	0.03698	0.05957	-0.46510	-0.03988	0.21250	-0.37213	8.26296
0.70599	4304.38367	72.65548	17.26370	5.05415	0.20538	0.08011	0.42996	1251770571.80583	0.18326	-0.00429	0.18170	0.03832	0.20318	-0.11749	10.08122
0.71350	4360.51577	66.37998	52.68779	3.33278	-0.28210	0.59867	3.72163	1251801544.56343	0.46465	0.34478	-0.27959	-0.01405	-0.01428	-0.34449	13.28118
0.60107	3537.93106	69.00596	60.98518	5.59602	-0.32600	0.63782	5.30754	1251785327.56806	0.02327	0.10834	0.05329	0.28235	-0.25904	-0.60902	13.25477
0.98100	6452.93499	97.19227	90.47094	3.74149	-0.30892	0.88585	2.74039	1251805720.19841	0.32891	0.18031	-0.01609	-0.27158	0.24443	0.09245	11.44865
0.32579	1708.26646	35.13603	12.88358	1.89678	-1.33456	1.02826	3.04611	1251830377.00751	-0.02903	-0.01150	-0.01643	0.20777	0.11328	0.23302	9.18558
0.66684	4014.49661	55.16859	47.99813	1.08925	-0.69958	0.43169	2.02613	1251763597.78714	0.01023	0.00127	-0.03543	-0.01936	0.03284	-0.82841	16.25604
0.47588	2670.08310	59.35198	31.35262	5.79326	0.67739	1.25330	1.60845	1251783170.57729	-0.72468	0.34476	0.04339	-0.70181	-0.08460	-0.35278	10.61765
0.34976	1855.50067	32.18237	28.80638	5.04799	1.13523	0.50599	2.97764	1251797136.98555	-0.54492	-0.19209	-0.31533	0.13251	0.37601	-0.08145	17.56578
0.23213	1158.63293	23.51662	11.44158	5.31470	-1.20754	0.83761	1.69137	1251758885.05770	0.69305	-0.01669	-0.25429	0.06433	0.03478	-0.21013	13.82574
